timestamp,src_mac,dst_mac,eth_type,protocol,src_ip,dst_ip,src_port,dst_port,pkt_size,ttl,iat,flow_duration,pkts_per_flow,bytes_per_flow,flow_table_util,new_flow_rate,port_entropy,flow_pkt_ratio,burst_score,entropy_delta,spoofing_conf,label
1778820759.5736363,00:0C:29:3B:5C:02,00:0C:29:55:24:f6,2048,6,13.226.170.118,172.24.33.41,37520,262,128,255,0.00265,0.671318,1,128,0.200044,0.1,4.02896,0.067132,1.0,0.232096,0.225365,0
1778820622.377076,6f:1c:6e:ff:10:e0,23:05:d5:41:60:2a,2048,6,10.0.3.58,10.251.158.229,36494,585,128,255,0.006622,0.607451,1,128,0.160586,9.9698,3.304857,6.056169,99.697999,0.028342,0.338427,0
1778820814.7289493,08:00:27:4A:6B:03,42:eb:fd:3f:b1:29,2048,17,192.168.134.29,172.25.228.121,53063,53,256,128,0.248328,0.008868,2,512,0.331002,26.446181,1.371638,0.117259,100.0,0.183003,0.05209,0
1778820227.7489884,93:01:30:5e:f4:9c,57:a1:23:55:5f:aa,2048,6,10.242.219.86,10.0.3.226,60691,80,512,64,0.223344,1.281818,8,4096,0.295122,2.378319,0.85041,0.381072,18.554264,0.559285,0.037577,0
1778820593.2005627,00:1B:21:1F:8A:05,00:50:56:2D:7E:04,2048,6,192.168.139.188,21.99.115.60,64757,53,512,64,0.290916,2.059281,31,15872,0.321562,0.467587,1.784793,0.031061,2.270631,0.329574,0.045834,0
1778820978.9259596,00:25:9C:0E:9B:06,00:50:56:2d:ad:30,2048,6,27.16.131.6,172.24.205.59,54117,143,128,128,0.125552,2.490982,46,5888,0.255901,11.121562,2.085669,0.602252,44.647293,0.231228,0.018621,0
1778820575.2776065,00:50:56:2D:7E:04,c7:5a:3e:b0:b6:91,2048,6,125.137.58.109,10.0.1.87,51672,443,512,64,0.172779,1.459317,42,21504,0.64939,6.407501,2.070022,0.222633,43.907527,1.251913,0.086057,0
1778820714.3594306,00:1B:21:1F:8A:05,00:1A:2B:3C:4D:01,2048,17,164.77.26.146,10.0.1.1,3829,80,256,32,0.866812,0.996931,11,2816,0.319238,5.592674,1.452598,0.506864,5.609893,1.481757,0.25418,1
1778821231.7268195,08:00:27:4A:6B:03,00:1B:21:1F:8A:05,2048,6,214.234.143.89,172.107.38.194,50605,8080,64,128,0.132952,2.044769,67,4288,0.650334,2.298754,1.311166,0.070156,11.242119,0.294261,0.060805,0
1778820650.955601,08:00:27:4A:6B:03,d0:30:c2:a2:81:33,2048,6,10.18.104.239,10.0.1.105,62916,80,512,64,0.080716,1.544842,52,26624,0.190937,4.520592,1.985516,0.1343,29.262491,0.326841,0.083205,0
1778820360.0819013,00:1A:2B:50:c9:fa,00:1B:21:1F:8A:05,2048,6,10.0.1.143,23.208.142.19,50854,21,256,128,0.303555,1.39336,40,10240,0.399295,1.036611,1.511218,0.036109,7.439647,0.619721,0.025168,0
1778821338.1043742,00:0C:29:3B:5C:02,00:0C:29:3B:5C:02,2048,6,10.0.1.167,132.193.45.65,58454,8080,256,255,0.11344,1.339128,13,3328,0.020184,0.1,0.276993,0.010301,0.746754,1.125707,0.01,0
1778820727.6161394,c9:15:3e:dd:89:9a,00:1A:2B:3C:4D:01,2048,17,172.18.134.253,172.16.0.1,30365,53,1024,128,1.857752,1.821158,2,2048,0.359139,0.138765,0.592064,0.126357,0.076196,0.487048,0.193475,1
1778821608.6866462,00:50:56:2D:7E:04,05:48:18:6e:6a:21,2048,6,10.102.181.8,127.5.97.83,61001,443,512,64,0.060773,2.495289,51,26112,0.044031,7.426025,0.190405,0.363335,29.760181,0.449899,0.013179,0
1778820729.7363265,00:0C:29:14:6b:73,3b:cf:24:ab:00:52,2048,6,10.219.131.73,195.15.163.124,58687,443,1500,64,0.009665,95.994794,89,133500,0.506864,4.829073,1.054364,5.208605,0.503056,0.072847,0.023563,0
1778820548.0629234,a4:34:89:9f:40:66,00:50:56:2D:7E:04,2048,6,118.160.12.82,192.168.177.243,3866,199,128,128,0.082149,0.491201,1,128,0.197687,5.50826,2.010727,2.70566,55.082598,0.533421,0.238208,0
1778820697.6481287,08:34:8f:96:b4:5b,00:1A:2B:3C:4D:01,2048,17,192.168.174.10,10.0.2.1,24762,514,128,64,0.002742,0.904873,1,128,0.71211,30.686287,4.023302,27.767202,33.912246,0.994931,0.338432,1
1778820752.8732095,3a:9e:50:fa:6f:a5,00:25:9C:0E:9B:06,2048,6,192.154.80.194,10.0.1.1,29504,8080,256,128,0.030405,0.801857,6,1536,0.533923,57.001869,1.281673,7.617891,71.08733,1.326474,0.196795,1
1778820711.718292,44:86:ec:68:01:c8,00:50:56:2D:7E:04,2048,17,136.233.75.123,10.0.2.1,42767,161,256,64,1.505065,1.56251,18,4608,0.242013,20.972397,2.489845,1.820532,13.422249,1.359804,0.070419,1
1778820597.1663594,7f:33:de:d2:85:c7,00:1B:21:1F:8A:05,2048,6,10.0.2.212,188.243.149.191,63747,443,512,128,0.168777,1.849643,55,28160,0.339521,5.463812,1.34712,0.183747,29.539824,0.696128,0.03694,0
1778821135.1327677,08:00:27:4A:6B:03,12:38:bd:7f:80:3c,2048,6,10.0.1.101,172.23.100.19,63415,53,256,32,0.374622,2.108498,13,3328,0.411166,6.311699,0.568616,1.023708,29.934576,0.761186,0.013246,0
1778820707.6796756,99:69:07:61:e6:8e,00:0C:29:3B:5C:02,2048,6,10.83.99.169,10.0.3.1,24370,17473,128,64,0.036353,0.195993,3,384,0.792245,88.44912,2.676822,5.778463,451.287618,1.343578,0.155785,1
1778820375.3716824,d1:07:41:55:ac:17,00:25:9C:ef:2e:6e,2048,6,10.155.40.82,192.168.191.34,27468,545,64,128,0.048533,0.449851,1,64,0.22142,12.885382,4.638676,5.796499,100.0,0.160598,0.132047,0
1778820532.8232603,71:20:c6:22:83:c9,00:50:56:2D:7E:04,2048,6,138.208.131.70,31.179.41.11,63581,443,64,128,0.135609,1.411572,30,1920,0.468592,6.985277,2.483508,0.328674,49.485802,0.37722,0.09926,0
1778820467.1491296,00:1A:2B:3C:4D:01,8f:ec:62:70:c5:83,2048,6,161.215.57.4,10.79.75.175,12998,340,64,128,0.011906,0.190494,1,64,0.30377,7.453092,4.667074,1.419773,74.530916,0.395396,0.210269,0
1778820716.324841,00:0C:29:d3:8b:1a,00:0C:29:3B:5C:02,2048,6,168.61.47.59,10.0.3.1,15840,45136,256,64,0.052938,0.745497,1,256,0.755434,56.17226,3.640221,41.876252,75.34874,1.538571,0.740242,1
1778820697.4607444,00:50:56:86:a5:3d,08:00:27:4A:6B:03,2048,6,172.23.47.108,10.0.2.1,4232,58979,256,128,0.067599,1.248997,1,256,0.150021,5.919165,3.38819,7.393018,4.739136,1.401425,0.113474,1
1778820822.2839582,08:00:27:4A:6B:03,00:0C:29:3B:5C:02,2048,6,112.148.45.243,88.41.53.121,4477,415,64,128,0.035358,0.047008,1,64,0.238586,0.1,4.484709,0.004701,1.0,0.450264,0.735348,0
1778820721.1335168,ee:1e:f7:49:af:9a,00:25:9C:0E:9B:06,2048,6,172.25.74.80,172.16.0.1,41334,25,512,128,0.086511,0.583996,4,2048,0.360188,51.425975,2.836443,7.508143,88.058753,1.089157,0.195044,1
1778820722.0916517,00:1A:2B:7e:11:fa,08:00:27:4A:6B:03,2048,17,15.62.76.218,10.0.3.1,22366,53,1500,64,0.11188,1.719139,11,16500,0.579596,27.82883,3.484316,4.349239,16.187655,1.160346,0.355091,1
1778820697.5861273,01:c2:80:a2:32:46,00:1B:21:1F:8A:05,2048,6,26.174.23.94,10.0.2.1,20334,22,128,128,1.807869,1.94216,43,5504,0.13718,12.713876,0.1,0.574241,6.546255,1.286454,0.336842,1
1778820249.5819113,00:1B:21:1F:8A:05,00:1B:21:1F:8A:05,2048,6,120.184.153.190,10.0.2.2,50482,1935,1500,128,0.04422,29.540489,239,358500,0.652674,0.1,1.54305,0.01236,0.033852,1.31698,0.049623,0
1778820699.941148,00:50:56:67:a7:94,08:00:27:4A:6B:03,2048,6,4.179.153.248,10.0.3.1,12410,443,64,128,0.033923,2.01884,10,640,0.308421,36.359456,3.139699,7.340391,18.010077,0.643653,0.395434,1
1778820288.362451,25:a1:13:dd:33:a2,00:1B:21:1F:8A:05,2048,17,10.4.125.36,57.100.135.121,55283,53,512,128,0.041515,0.044272,4,2048,0.116934,8.485237,1.251226,0.093915,84.852368,0.828639,0.024126,0
1778820596.5074098,00:0C:29:3B:5C:02,00:1A:2B:e6:d3:e9,2048,17,135.84.69.250,10.19.233.200,49451,53,64,64,0.183183,0.192755,1,64,0.28387,7.157515,2.064255,1.379649,71.575155,0.695562,0.056691,0
1778820769.3453748,f1:0d:e6:19:11:01,00:0C:29:3B:5C:02,2048,6,174.159.208.129,192.168.1.1,30621,53317,64,128,1.183877,1.353759,26,1664,0.01,6.869364,0.1,0.357672,5.074289,0.770677,0.208481,1
1778820736.491226,11:5d:a9:6c:7d:23,00:1B:21:1F:8A:05,2048,6,192.168.104.229,192.168.1.1,14920,34796,64,64,0.293728,1.107189,30,1920,0.148318,0.1,0.242995,0.003691,0.090319,0.604343,0.259023,1
1778820730.635171,e9:5b:88:05:c2:53,2a:7e:49:33:be:cb,2048,6,192.168.39.131,2.137.170.184,54352,143,64,64,0.461913,2.300372,32,2048,0.086331,4.784703,1.073511,0.343956,20.799687,0.346753,0.018658,0
1778820717.2946653,00:50:56:00:ad:05,08:00:27:4A:6B:03,2048,6,163.7.89.239,10.0.3.1,53366,23774,512,128,0.107174,1.615793,1,512,0.361495,16.611766,1.805043,26.841182,10.280873,0.882744,0.139518,1
1778820826.1402342,00:1A:2B:04:08:72,08:00:27:4A:6B:03,2048,6,119.14.89.187,10.245.37.118,55916,443,1500,128,0.004704,59.308215,131,196500,0.546576,2.935301,0.387712,1.328912,0.494923,0.443949,0.09679,0
1778820709.7255743,54:88:87:5a:e9:a3,08:00:27:4A:6B:03,2048,6,164.20.226.213,192.168.1.1,54971,80,64,128,0.123433,1.042257,11,704,0.221956,38.636129,3.075434,3.660797,37.069679,0.301246,0.424201,1
1778820278.2993503,00:25:9C:0E:9B:06,00:0C:29:b5:1f:2b,2048,6,10.0.1.93,172.26.80.250,62099,554,1500,128,0.04773,47.833839,288,432000,0.240671,3.256781,0.314634,0.540918,0.680853,0.526422,0.070271,0
1778821023.3002808,00:50:56:2D:7E:04,c1:10:50:de:9f:23,2048,6,66.252.62.252,153.167.131.253,49055,543,128,128,0.021093,0.309778,2,256,0.248759,7.325369,4.602711,1.134621,73.253686,0.312541,0.235078,0
1778820773.2794056,00:50:56:11:9d:34,00:1A:2B:3C:4D:01,2048,6,10.0.3.11,13.24.151.163,62906,284,128,128,0.01557,2.076325,4,512,0.35642,11.814584,4.113795,6.132728,56.901424,0.945862,0.14804,0
1778820349.0939996,00:25:9C:0E:9B:06,24:04:c1:30:01:ad,2048,6,11.3.255.16,10.71.67.186,56301,8443,1500,64,0.127884,1.621369,4,6000,0.191178,0.841076,1.707895,0.340924,5.187441,1.01384,0.040439,0
1778820701.454428,38:58:09:69:ea:7f,00:1B:21:1F:8A:05,2048,6,172.24.229.69,192.168.1.1,62586,22,128,32,0.002297,1.409166,37,4736,0.488448,24.75991,4.718705,0.942995,17.570611,0.586095,0.215511,1
1778821040.385742,a5:f8:29:9a:e0:fe,00:50:56:2D:7E:04,2048,17,22.24.118.94,10.0.4.209,54019,53,64,128,0.024736,0.061769,6,384,0.305571,16.911344,2.15151,0.1741,100.0,1.158549,0.021326,0
1778820728.7784464,20:5c:89:64:4d:d8,08:00:27:4A:6B:03,2048,6,134.208.27.134,10.0.2.1,34803,65251,1024,64,0.111701,0.532062,15,15360,0.131655,26.214244,3.077741,0.929841,49.269131,1.288891,0.687383,1
1778820697.439502,08:00:27:4A:6B:03,f4:61:9b:04:01:38,2048,6,10.0.1.92,172.16.245.109,61544,110,64,128,0.215216,1.727026,22,1408,0.359304,0.1,0.602253,0.00785,0.57903,0.468166,0.025116,0
1778820698.452692,00:1A:2B:f0:13:e1,00:50:56:2D:7E:04,2048,17,183.161.53.8,10.0.2.1,29783,80,512,32,0.362186,2.368834,28,14336,0.176368,3.056609,2.396451,0.258593,1.290343,1.120688,0.313358,1
1778820713.9412751,c5:11:18:a1:2d:7f,00:1B:21:1F:8A:05,2048,6,147.227.58.179,10.0.2.1,14325,8080,128,128,0.853739,1.711925,33,4224,0.196872,13.433394,0.1,0.696878,7.846952,1.182347,0.20078,1
1778820716.5345907,b3:2c:00:7a:1c:eb,00:0C:29:3B:5C:02,2048,6,172.17.215.167,10.0.3.1,48238,8080,256,32,0.003621,0.641523,2,512,0.60022,48.178689,5.5,15.453871,75.100473,0.961116,0.463815,1
1778820698.361289,00:1B:21:1F:8A:05,08:00:27:4A:6B:03,2048,6,125.22.202.234,10.0.2.1,40507,59231,512,128,0.013472,0.870706,6,3072,0.948586,123.925623,4.5952,17.98379,142.327803,0.919789,0.455351,1
1778820732.687006,6c:32:87:28:06:f5,00:1B:21:1F:8A:05,2048,6,14.142.102.144,10.0.2.1,35358,52293,1024,32,0.006099,0.511648,4,4096,0.693678,45.727677,5.351271,5.849119,89.373314,1.425095,0.127875,1
1778820724.2195082,00:0C:29:2b:a7:35,00:1B:21:1F:8A:05,2048,6,10.239.135.194,10.0.1.1,65413,25,1500,128,0.033139,0.388192,8,12000,0.849629,82.424726,4.739379,3.999574,212.329987,0.81076,0.149533,1
1778820521.2869508,00:50:56:2D:7E:04,17:dd:db:f9:43:2f,2048,17,10.119.153.151,10.77.56.93,54942,53,512,128,0.12166,0.15303,1,512,0.020455,15.278501,0.782797,2.338071,100.0,0.129721,0.035086,0
1778820233.6403246,00:50:56:2D:7E:04,00:1A:2B:3C:4D:01,2048,6,10.0.3.113,15.251.191.180,64712,8443,128,128,0.705185,1.703284,21,2688,0.318581,14.430285,1.396939,1.170423,84.720369,0.150924,0.014177,0
1778820699.7430985,00:1B:21:1F:8A:05,08:00:27:4A:6B:03,2048,17,192.168.154.235,172.16.0.1,13008,80,128,128,0.028305,0.834224,5,640,0.862211,147.815778,4.471675,24.662293,177.189561,0.587713,0.510184,1
1778820322.1931434,00:0C:29:3B:5C:02,00:50:56:2D:7E:04,2048,6,10.0.3.102,10.0.2.106,59340,22,512,128,0.278173,2.440334,53,27136,0.222839,2.677466,0.721804,0.123281,10.97172,0.022879,0.11506,0
1778820704.3735924,48:5b:25:c1:4c:47,08:00:27:4A:6B:03,2048,17,91.227.72.211,10.0.3.1,54042,514,64,64,0.083231,1.165064,2,128,0.401007,26.704082,3.153291,15.555986,22.920694,1.131127,0.561517,1
1778820328.8235188,00:1B:21:1F:8A:05,fb:81:f5:3f:3a:5f,2048,6,219.100.148.191,147.84.65.36,64228,25,1024,64,0.134845,2.190512,33,33792,0.291366,14.475822,1.45244,0.960893,66.084198,0.401236,0.017857,0
1778820704.403486,00:1B:21:1F:8A:05,00:25:9C:0E:9B:06,2048,6,152.236.208.108,192.168.1.1,30165,54354,256,64,0.220143,1.627505,13,3328,0.272814,38.461051,3.372054,4.815042,23.631913,0.545423,0.475962,1
1778820696.4846444,80:a9:68:71:09:31,00:1A:2B:3C:4D:01,2048,17,196.182.212.32,172.16.0.1,32222,80,64,64,0.015199,0.632247,1,64,0.970816,17.949797,4.301816,11.348696,28.390504,0.571183,0.423127,1
1778820202.4021373,00:1A:2B:3C:4D:01,08:00:27:4A:6B:03,2048,6,218.153.117.180,10.0.4.225,59744,1935,1500,64,0.003034,36.621569,131,196500,0.613649,0.1,1.377552,0.027955,0.027306,1.06936,0.020307,0
1778820212.3619637,00:50:56:2D:7E:04,00:0C:29:3B:5C:02,2048,6,192.168.11.151,192.168.19.97,50744,110,1024,32,0.294814,0.914054,42,43008,0.214612,0.1,1.652531,0.002176,1.0,0.166315,0.024479,0
1778821511.7933297,00:1B:21:1F:8A:05,ef:7e:3e:c9:ec:45,2048,17,10.0.1.198,172.26.69.187,50615,53,128,128,0.257275,0.034962,1,128,0.01,0.1,1.229583,0.003496,1.0,1.059459,0.026844,0
1778820424.8129983,00:0C:29:cb:2c:fd,65:3e:65:c1:b1:b3,2048,17,101.90.13.154,162.248.126.89,60694,53,512,64,0.300362,0.032118,1,512,0.20483,13.066475,0.637445,0.419668,100.0,0.230371,0.035159,0
1778820720.3191288,08:00:27:88:d6:d6,00:1B:21:1F:8A:05,2048,6,59.123.6.250,192.168.1.1,59317,19182,512,255,0.013886,0.879841,11,5632,0.526918,14.952182,4.159162,1.195959,16.994184,0.383655,0.578962,1
1778820677.918873,00:1A:2B:3C:4D:01,fd:a4:77:bd:42:fa,2048,6,10.0.1.50,51.93.151.52,52982,25,64,64,0.515249,1.937922,22,1408,0.271565,0.1,0.877164,0.008809,0.516017,1.235058,0.022816,0
1778820697.883685,b1:11:6d:a8:a2:a0,00:1A:2B:3C:4D:01,2048,6,54.116.169.121,10.0.2.1,39348,919,1500,128,0.280341,2.188407,33,49500,0.371767,9.145793,1.820776,0.606507,4.179202,1.62539,0.110459,1
1778820704.8521624,79:fe:81:e5:ac:c4,00:1B:21:1F:8A:05,2048,6,10.198.140.11,10.0.3.1,60987,8080,1500,32,0.04027,0.384027,16,24000,0.489781,109.244567,3.497463,2.622055,284.470931,0.847219,0.448004,1
1778820231.2844684,00:1A:2B:3C:4D:01,00:1A:2B:3C:4D:01,2048,6,118.23.95.100,31.81.102.98,53237,8443,64,255,0.035037,1.506481,14,896,0.405953,0.1,1.265537,0.010761,0.663799,0.066331,0.106842,0
1778821266.7636375,00:50:56:2D:7E:04,00:0C:29:90:42:dc,2048,6,10.72.44.117,10.0.4.192,64128,21,128,128,0.039097,2.167871,7,896,0.031149,6.825525,1.006573,2.113837,31.484918,1.065967,0.051041,0
1778820701.1172404,9f:ed:1b:1b:33:17,00:50:56:2D:7E:04,2048,6,172.22.53.72,10.0.2.1,17415,3306,64,64,0.059988,1.328233,4,256,0.249454,3.656273,1.344107,1.214096,2.752735,1.40491,0.624466,1
1778820849.2018368,48:2c:ee:6e:3b:91,00:1A:2B:3C:4D:01,2048,6,10.0.3.165,41.8.68.72,60378,22,1024,64,0.071541,2.448926,41,41984,0.397547,6.597689,1.088755,0.394079,26.941149,0.939269,0.030804,0
1778820364.0048676,00:0C:29:6e:75:81,00:1A:2B:3C:4D:01,2048,6,8.193.132.182,10.0.1.103,55401,22,256,64,0.218222,2.171096,35,8960,0.053128,0.1,0.619367,0.006203,0.460597,0.557026,0.010504,0
1778821124.6937063,08:00:27:2f:c8:cb,00:50:56:2D:7E:04,2048,6,10.0.4.101,204.237.209.184,63938,21,64,128,0.08503,1.381067,51,3264,0.363229,8.600283,1.619652,0.232893,62.272761,0.124151,0.01,0
1778820854.120897,00:1B:21:1F:8A:05,08:00:27:4A:6B:03,2048,17,172.27.134.163,172.21.173.6,63170,53,256,64,0.059918,0.050958,1,256,0.273058,4.095863,1.304026,0.208716,40.958627,0.439837,0.060946,0
1778821319.0702007,00:1B:21:1F:8A:05,32:30:a0:46:71:d2,2048,6,10.0.4.194,10.131.180.214,60851,22,128,128,0.150586,2.682441,26,3328,0.097756,0.1,0.241199,0.010317,0.372795,0.666474,0.056887,0
1778820307.1414561,00:1B:21:4f:94:fd,f4:7c:f4:cb:f4:d6,2048,6,121.105.231.136,10.0.2.71,37914,229,64,255,0.006541,0.067793,1,64,0.183008,12.856077,3.810706,0.871557,100.0,0.898605,0.290876,0
1778820735.77317,00:25:9C:9e:8a:05,00:1B:21:1F:8A:05,2048,6,172.19.252.118,10.0.2.1,41960,443,64,64,0.045792,0.783689,2,128,0.746319,0.1,2.554744,0.039184,0.127602,0.924198,0.065162,1
1778820740.598291,00:0C:29:3B:5C:02,08:00:27:4A:6B:03,2048,6,172.26.55.211,10.0.3.1,5248,62311,64,64,0.064842,2.568789,1,64,0.500364,20.927156,2.506508,53.757447,8.146701,1.132461,0.437403,1
1778821326.1513672,da:a9:b7:ac:3c:07,00:50:56:79:92:89,2048,6,79.59.125.167,10.0.2.74,31263,418,64,128,0.00515,0.516448,1,64,0.33543,6.104796,4.164863,3.152809,61.047957,1.160393,0.518967,0
1778821389.465439,00:1B:21:1F:8A:05,00:1B:21:9a:8c:fd,2048,6,92.76.51.139,192.168.11.16,53763,701,128,255,0.035719,0.195806,1,128,0.445077,27.939577,4.678963,5.470732,100.0,0.84158,0.469422,0
1778820200.3009784,00:0C:29:3B:5C:02,00:25:9C:0E:9B:06,2048,6,10.0.3.250,132.54.163.62,57275,554,1500,64,0.002036,40.220508,292,438000,0.43594,0.836455,0.886059,0.115215,0.207967,1.58807,0.066244,0
1778820741.5093417,00:1B:21:1F:8A:05,00:1B:21:1F:8A:05,2048,17,210.90.47.81,192.168.1.1,52331,443,512,64,0.258272,0.701916,12,6144,0.606445,0.597533,1.619625,0.034951,0.851288,0.968618,0.113314,1
1778820701.9676635,08:00:27:4A:6B:03,00:50:56:2D:7E:04,2048,6,113.77.225.163,10.0.2.1,9139,38678,256,128,0.085852,0.837979,3,768,0.727777,16.081755,3.897114,4.492058,19.191118,1.34456,0.150178,1
1778820706.5918868,d4:1c:4f:ba:62:55,00:1B:21:1F:8A:05,2048,6,113.104.4.137,10.0.1.1,29657,53,512,64,0.027812,0.168152,2,1024,0.390286,73.436889,4.1722,6.174293,436.728282,1.377683,0.712674,1
1778820746.00319,00:1A:2B:3C:4D:01,00:50:56:d0:93:c9,2048,6,10.0.4.190,158.154.72.20,59661,3306,512,32,0.400505,2.872607,46,23552,0.35135,0.1,2.037437,0.006245,0.348116,1.07689,0.035412,0
1778820747.9354181,74:37:1a:f3:cb:35,00:0C:29:3B:5C:02,2048,6,10.172.123.12,10.0.2.1,64757,62013,128,255,0.036215,0.649532,15,1920,0.220321,16.300408,2.844089,0.705843,25.095608,1.011832,0.651832,1
1778820334.1602495,08:00:27:4A:6B:03,f0:e6:e8:64:5d:99,2048,17,10.0.2.17,10.0.2.153,54415,53,256,64,0.027393,0.255108,1,256,0.325728,2.574795,0.998048,0.656852,25.747951,0.18172,0.010677,0
1778821135.799384,00:1B:21:02:a9:b3,00:1A:2B:3C:4D:01,2048,6,192.168.127.157,14.28.248.141,56183,143,256,32,0.158742,1.807897,102,26112,0.053165,7.991089,1.185933,0.141638,44.201024,0.545032,0.023948,0
1778820595.9233222,3f:e0:48:19:58:28,00:1A:2B:3C:4D:01,2048,6,61.111.61.75,141.59.38.180,57317,21,128,32,0.269035,2.919754,49,6272,0.377202,0.1,0.628449,0.005959,0.342495,0.303675,0.097236,0
1778820705.802109,00:1A:2B:3c:52:b9,00:1A:2B:3C:4D:01,2048,17,153.230.245.69,10.0.3.1,2638,443,1024,128,1.100307,1.989104,27,27648,0.189502,0.1,1.399112,0.007367,0.050274,0.852196,0.058605,1
1778821567.7189174,08:00:27:4A:6B:03,00:1B:21:1F:8A:05,2048,6,10.0.1.47,192.168.185.86,2332,429,64,64,0.042198,0.117744,1,64,0.472033,6.195657,3.591584,0.729499,61.956575,0.905345,0.286609,0
1778820713.8654897,00:0C:29:20:63:d0,00:1A:2B:3C:4D:01,2048,6,172.27.154.150,10.0.3.1,25107,64929,64,64,0.112836,2.291927,5,320,0.281971,57.631689,3.413896,26.417521,25.145521,1.325904,0.568229,1
1778820696.5978274,97:07:84:65:49:7d,08:00:27:4A:6B:03,2048,6,7.146.182.33,10.0.2.1,18173,80,128,64,0.255211,1.652039,19,2432,0.747262,35.12301,2.32843,3.053925,21.260401,1.062609,0.653357,1
1778821640.0772805,00:50:56:2D:7E:04,6c:c1:4e:b0:d3:cb,2048,6,10.0.1.151,28.55.245.13,45146,258,64,64,0.17543,0.272716,1,64,0.458414,10.606644,4.634551,2.892598,100.0,0.439392,0.495621,0
1778820510.1381145,00:1A:2B:23:5e:96,30:2f:bf:1c:c5:2e,2048,6,198.59.97.234,96.18.182.87,62645,443,512,255,0.028332,1.397474,44,22528,0.378867,0.1,0.884073,0.003176,0.715577,0.260915,0.036302,0
1778820705.1661785,fb:71:c7:70:4a:ba,00:1A:2B:3C:4D:01,2048,6,99.76.151.61,192.168.1.1,4136,16357,64,128,0.289349,1.903871,41,2624,0.01,2.579447,0.1,0.119779,1.354844,1.224149,0.130068,1
1778820709.9862797,08:00:27:4A:6B:03,00:25:9C:0E:9B:06,2048,17,98.49.90.187,192.168.1.1,45664,443,128,64,0.070622,0.023646,1,128,0.95339,50.576762,3.626705,1.195928,2138.932215,1.078328,0.496248,1
1778820234.6998677,9d:e2:a3:47:3d:24,a2:d8:7d:fe:6f:24,2048,17,10.0.2.62,10.206.82.250,63307,53,512,128,0.190104,0.174199,1,512,0.172654,19.90088,1.478342,3.466715,100.0,0.252154,0.08517,0
1778820436.1755962,00:1B:21:97:5c:15,00:1A:2B:3C:4D:01,2048,17,10.0.3.160,142.173.49.50,56460,53,512,64,0.005574,0.170615,3,1536,0.348162,11.27264,0.454336,0.641093,100.0,1.087661,0.036533,0
1778820699.592674,49:91:e2:9b:65:e4,08:00:27:4A:6B:03,2048,6,172.20.24.146,172.16.0.1,43592,8424,128,128,0.002906,0.439351,3,384,1.0,53.025431,3.186133,7.7656,120.69023,0.787573,0.619946,1
1778820857.5893118,00:1A:2B:cc:a7:d8,85:04:ba:50:31:e6,2048,6,192.168.223.34,59.144.211.124,62813,8080,64,255,0.070085,1.407952,15,960,0.262715,6.800375,0.183353,0.638307,48.299748,0.424413,0.037951,0
1778821373.3098328,00:25:9C:13:6f:06,00:1B:21:19:19:58,2048,6,29.1.101.219,136.246.53.86,64404,80,512,64,0.184727,1.308886,68,34816,0.359267,10.177599,0.912984,0.195902,77.757743,0.427771,0.077064,0
1778820434.825859,a6:94:a7:45:21:3a,e0:58:75:aa:1a:2c,2048,6,127.249.216.36,192.168.194.227,45520,1011,128,64,0.06155,0.403668,1,128,0.656999,10.530921,3.320105,4.250996,100.0,0.018356,0.435986,0
1778820724.8588905,00:50:56:c1:05:02,00:1B:21:1F:8A:05,2048,17,108.105.165.12,10.0.1.1,48209,80,256,255,0.303791,1.215844,9,2304,0.245639,60.820031,3.791017,8.216409,50.022885,1.419994,0.354676,1
1778820397.2752335,08:00:27:4A:6B:03,00:1A:2B:3C:4D:01,2048,6,10.0.3.6,10.0.4.75,58992,143,1024,64,0.408308,2.222482,35,35840,0.495876,4.045528,0.685841,0.256889,18.20275,0.41062,0.026623,0
1778820265.9064088,43:69:12:eb:c6:3b,00:1A:2B:3C:4D:01,2048,6,23.170.239.228,10.0.3.6,59666,53,128,32,0.118121,2.163674,41,5248,0.268733,13.866404,2.116294,0.731765,64.087298,0.549098,0.039171,0
1778820274.2592328,fe:5b:08:4d:c8:c0,00:50:56:2D:7E:04,2048,6,157.181.48.36,192.168.83.88,63411,8080,64,64,0.36385,1.943232,36,2304,0.253406,19.164239,0.904925,1.03446,98.620456,0.127558,0.070367,0
1778820702.2234406,00:25:9C:e6:b3:ba,00:1B:21:1F:8A:05,2048,6,192.168.6.101,172.16.0.1,33591,143,128,128,0.440268,1.731219,12,1536,0.263448,0.1,0.1,0.014427,0.057763,0.696222,0.119876,1
1778820336.4619174,08:00:27:4A:6B:03,25:36:84:be:f9:b8,2048,6,137.209.15.94,10.0.4.78,54985,3306,256,64,0.472106,2.12365,48,12288,0.327962,5.081034,1.401924,0.224799,23.925951,0.687952,0.059683,0
1778820705.0842764,00:1B:21:65:da:9c,00:50:56:2D:7E:04,2048,6,192.168.166.38,10.0.2.1,38019,43339,256,255,0.170261,0.884977,7,1792,0.293004,25.505916,2.875701,3.224593,28.820994,1.247875,0.340544,1
1778820701.3773587,00:0C:29:e2:1d:52,00:50:56:2D:7E:04,2048,6,192.168.18.244,172.16.0.1,59513,41958,512,255,0.065219,1.487686,8,4096,0.171481,14.788814,4.955914,2.750139,9.940816,0.370556,0.176129,1
